Index,SMILES,ST Gap,HL Gap,S1,T1
5000,Cc1cc(C)c(-c2ccc3c(c2)C(C)(C)c2ccccc2-3)c(C)c1-c1cccnc1,1.5021,4.917916322,4.5337,3.0316
5001,Cc1cc(C)c(-c2ncncn2)c(C)c1-c1ccc2c(c1)C(C)(C)c1ccccc1-2,0.7481,4.176677786,3.7742,3.0261
5002,Cc1cc(C)c(-c2ccnc3cnncc23)c(C)c1-c1ccc2c(c1)C(C)(C)c1ccccc1-2,0.3597,3.807691202,3.2643,2.9046
5003,Cc1cc(C)c(-c2ccc3c(c2)C(C)(C)c2ccccc2-3)c(C)c1-c1ccc(C(=O)C(F)(F)F)cc1,0.3295,3.647416056,3.3561,3.0266
5004,CC(=O)c1ccc(-c2c(C)cc(C)c(-n3c4ccccc4c(=O)c4ccccc43)c2C)cc1,0.4555,3.345369516,2.7948,2.3393
5005,Cc1cc(C)c(-n2c3ccccc3c(=O)c3ccccc32)c(C)c1-c1cnc2cccnc2c1,0.467,3.606598956,3.248,2.781
5006,Cc1cc(C)c(-n2c3ccccc3c(=O)c3ccccc32)c(C)c1-c1cncc2c1[nH]c1ccncc12,0.8037,4.119533846,3.6312,2.8275
5007,Cc1cc(C)c(N2c3ccccc3CCc3ccccc32)c(C)c1-c1ccc(S(C)(=O)=O)cc1,0.226,3.88850906,3.452,3.226
5008,Cc1cc(C)c(N2c3ccccc3CCc3ccccc32)c(C)c1-c1cnc2sc3ncccc3c2c1,0.0094,3.419928752,3.058,3.0486
5009,Cc1cc(C)c(-n2c3c(C)cccc3c3cccc(C)c32)c(C)c1-c1cccnc1,0.812,4.43817934,3.9887,3.1767
5010,Cc1cc(C)c(-n2c3c(C)cccc3c3cccc(C)c32)c(C)c1-c1ccc(C#N)cc1,0.2492,3.806330632,3.4245,3.1753
5011,Cc1cc(C)c(-n2c3c(C)cccc3c3cccc(C)c32)c(C)c1-c1cncc2ccccc12,0.5912,3.698301374,3.3202,2.729
5012,Cc1cc(C)c(-n2c3c(C)cccc3c3cccc(C)c32)c(C)c1-c1ccc(-c2cnccn2)cc1,0.1916,3.54156371,3.2432,3.0516
5013,Cc1cc(C)c(-c2ccc3c(c2)[SiH](C)c2ccccc2-3)c(C)c1-c1ccc(C#N)cc1,1.2472,4.56199121,4.1672,2.92
5014,CC(=O)c1ccc(-c2c(C)cc(C)c(-c3ccc4c(c3)[SiH](C)c3ccccc3-4)c2C)cc1,0.8188,4.40144395,3.7396,2.9208
5015,Cc1cc(C)c(-c2ccc3c(c2)[nH]c2cnccc23)c(C)c1-c1ccc2c(c1)[SiH](C)c1ccccc1-2,1.1094,4.618046694,4.0304,2.921
5016,Cc1cc(C)c(-c2cncc3nccnc23)c(C)c1-c1ccc2c(c1)[CH2:2]c1cccnc1[SiH2:2]2,0.4776,3.879529298,3.211,2.7334
5017,Cc1cc(C)c(-c2cnc3nccnc3n2)c(C)c1-c1ccc2c(c1)[CH2:2]c1ncccc1[SiH2:2]2,0.4081,3.826739182,2.7517,2.3436
5018,Cc1cc(C)c(-c2cc(C=O)ccc2C=O)c(C)c1-c1ccc2c(c1)[CH2:2]c1ncccc1[SiH2:2]2,0.3425,3.845515048,3.0539,2.7114
5019,Cc1cc(C)c(-c2ccc3c(=O)cc[nH]c3c2)c(C)c1-c1ccc2c(c1)[CH2:2]c1ncccc1[SiH2:2]2,0.6871,4.689612676,3.7077,3.0206
5020,Cc1cc(C)c(-c2c3ccoc3cc3ccoc23)c(C)c1-c1ccc2c(c1)[CH2:2]c1ncccc1[SiH2:2]2,1.5079,4.57695748,4.2902,2.7823
5021,Cc1cc(C)c(-c2cccc3ccccc23)c(C)c1-c1ccc2c(c1)Oc1ccccc1N2C,0.8458,3.776670206,3.4663,2.6205
5022,Cc1cc(C)c(-c2ccc3c(c2)[nH]c2ccncc23)c(C)c1-c1ccc2c(c1)Oc1ccccc1N2C,0.6852,3.920618512,3.637,2.9518
5023,CC(=O)c1ccc(-c2c(C)cc(C)c(-c3ccnc4c3[CH2:2]c3cccnc3[SiH2:2]4)c2C)cc1,0.5262,4.93070568,3.7624,3.2362
5024,Cc1cc(C)c(-c2ccnc3c2[CH2:2]c2cccnc2[SiH2:2]3)c(C)c1-c1ccc(C(=O)C(F)(F)F)cc1,0.6321,4.275183054,3.7459,3.1138
5025,Cc1cc(C)c(N2c3ccccc3Sc3ccccc32)c(C)c1-c1cccc2sccc12,0.6121,4.004701738,3.5166,2.9045
5026,Cc1cc(C)c(N2c3ccccc3Sc3ccccc32)c(C)c1-c1ccc(-c2ccccn2)cc1,0.3629,3.578843328,3.265,2.9021
5027,Cc1cc(C)c(N2c3ccccc3Sc3ccccc32)c(C)c1-c1ccc2c(c1)oc1ccccc12,0.5274,3.760887594,3.4309,2.9035
5028,Cc1cc(C)c(N2c3ccccc3Sc3ccccc32)c(C)c1-c1ccc2c(c1)sc1ccccc12,0.5171,3.748642464,3.4209,2.9038
5029,Cc1cc(C)c(N2c3ccccc3Sc3ccccc32)c(C)c1-c1cnc2c(c1)-c1cccnc1[SiH2:2]2,0.1055,3.335301298,3.0075,2.902
5030,Cc1cc(C)c(-n2c3ccccc3c3c4ccccc4[nH]c32)c(C)c1-c1cnc2c(c1)-c1cccnc1[SiH2:2]2,0.003,3.203326008,2.8954,2.8924
5031,Cc1cc(C)c(-c2ccc3c(=O)c4ccccc4n(C)c3c2)c(C)c1-c1ccc(C=O)cc1,0.7902,3.887964832,3.5482,2.758
5032,Cc1cc(C)c(-c2ccc3c(=O)c4ccccc4n(C)c3c2)c(C)c1-c1ccc(-c2ncccn2)cc1,0.7939,4.040076558,3.5512,2.7573
5033,Cc1cc(C)c(-c2ccc3c(=O)c4ccccc4n(C)c3c2)c(C)c1-c1ccc2c(c1)C(C)c1ccccc1-2,0.794,4.055314942,3.5524,2.7584
5034,Cc1cc(C)c(-c2ccc3c(=O)c4ccccc4n(C)c3c2)c(C)c1-c1cnc2sc3ncccc3c2c1,0.7926,3.993817178,3.5476,2.755
5035,Cc1cc(C)c(N2c3ccccc3C(C)(C)c3ccccc32)c(C)c1-c1cnccn1,0.0106,3.41094899,2.9878,2.9772
5036,Cc1cc(C)c(N2c3ccccc3C(C)(C)c3ccccc32)c(C)c1-c1ccc(C#N)cc1C#N,0.0077,2.833795196,2.4281,2.4204
5037,Cc1cc(C)c(N2c3ccccc3C(C)(C)c3ccccc32)c(C)c1-c1ccnc2ccncc12,0.0141,3.164413706,2.7625,2.7484
5038,Cc1cc(C)c(N2c3ccccc3C(C)(C)c3ccccc32)c(C)c1-c1ccnc2cnncc12,0.0089,2.906721748,2.5086,2.4997
5039,Cc1cc(C)c(N2c3ccccc3C(C)(C)c3ccccc32)c(C)c1-c1ccc(F)c(F)c1F,0.4221,4.251509136,3.6428,3.2207
5040,Cc1cc(C)c(N2c3ccccc3C(C)(C)c3ccccc32)c(C)c1-c1ccc2c(c1)Cc1ccccc1-2,0.5974,4.004701738,3.6591,3.0617
5041,Cc1cc(C)c(N2c3ccccc3C(C)(C)c3ccccc32)c(C)c1-c1ccc2c(c1)oc1ncccc12,0.0679,3.491766848,3.1661,3.0982
5042,Cc1cc(C)c(N2c3ccccc3C(C)(C)c3ccccc32)c(C)c1-c1ccc2c(c1)-c1ncccc1[SiH2:2]2,0.1271,3.461834308,3.1193,2.9922
5043,Cc1cc(C)c(N2c3ccccc3C(C)(C)c3ccccc32)c(C)c1-c1cnc2sc3ncccc3c2c1,0.0031,3.31298795,2.9578,2.9547
5044,Cc1cc(C)c(-c2ccc3c(c2)N(C)c2ccccc2N3C)c(C)c1C#N,0.2622,3.5646934,3.111,2.8488
5045,Cc1cc(C)c(-c2ccc3c(c2)sc2ccccc23)c(C)c1-c1ccc2c(c1)N(C)c1ccccc1N2C,0.4561,3.286865006,3.0111,2.555
5046,Cc1cc(C)c(-c2cccc3c2[SiH2:2]c2cccnc2[SiH2]3)c(C)c1-c1ccc2c(=O)cc[nH]c2c1,0.6852,4.682809826,3.7038,3.0186
5047,Cc1cc(C)c(-c2cnc3sc4ncccc4c3c2)c(C)c1-c1ccc2c(c1)[SiH2]c1cnccc1[SiH2:2]2,0.9012,4.71981733,4.0499,3.1487
5048,Cc1cc(C)c(-c2ccc3c(c2)Sc2ccccc2N3C)c(C)c1C1=CC(=O)C=CC1=O,0.0051,1.71839991,1.4133,1.4082
5049,Cc1cc(C)c(-c2ccnc3c2[SiH2:2]c2cccnc2[SiH2]3)c(C)c1-c1ccc(C#N)cc1,0.9719,5.143226714,4.3528,3.3809
5050,Cc1cc(C)c(-c2ccnc3c2[SiH2:2]c2cccnc2[SiH2]3)c(C)c1-c1cnc2ccccc2c1,1.2815,4.836554236,4.0899,2.8084
5051,Cc1cc(C)c(-c2cccc3c2cnc2ccccc23)c(C)c1-c1ccnc2c1[SiH2:2]c1cccnc1[SiH2]2,1.215,4.699136666,4.0046,2.7896
5052,Cc1cc(C)c(-c2ccc3c(c2)[nH]c2cnccc23)c(C)c1-c1ccc2cc3c(cc2c1)c1ccccc1n3C,1.0256,3.81503828,3.3306,2.305
5053,Cc1cc(C)c(-c2cnc3sc4ncccc4c3c2)c(C)c1-c1ccc2cc3c(cc2c1)c1ccccc1n3C,0.9924,3.567142426,3.2977,2.3053
5054,Cc1cc(C)c(-c2ccnnc2)c(C)c1-c1ccc(-n2c3ccccc3c3ccccc32)cc1,0.8388,4.07218601,3.6224,2.7836
5055,Cc1cc(C)c(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c(C)c1-c1ccc(C(=O)C(F)(F)F)cc1,0.0038,3.163869478,2.9233,2.9195
5056,Cc1cc(C)c(-c2ccc(-c3cc4c5c(c3)CCCN5CCC4)cc2)c(C)c1-c1ccc(-c2cccnc2)cc1,0.5964,3.709730162,3.4903,2.8939
5057,Cc1cc(C)c(-n2c3ccccc3c3c4c(ccc32)[nH]c2ccccc24)c(C)c1C#N,0.4312,3.72932237,3.183,2.7518
5058,Cc1cc(C)c(-n2c3ccccc3c3c4c(ccc32)[nH]c2ccccc24)c(C)c1-c1cncnc1,0.649,3.758438568,3.3911,2.7421
5059,Cc1cc(C)c(-n2c3ccccc3c3c4c(ccc32)[nH]c2ccccc24)c(C)c1-c1ccc2c(c1)sc1ccccc12,0.7179,3.831637234,3.4516,2.7337
5060,Cc1cc(C)c(-c2ccc3c(c2)S(=O)(=O)c2ccccc2-3)c(C)c1C1=CC(=O)NC1=O,0.5277,3.943476088,3.235,2.7073
5061,Cc1cc(C)c(-c2ccc3c(c2)S(=O)(=O)c2ccccc2-3)c(C)c1-c1ccc(C#N)cc1,1.1918,4.676823318,4.1094,2.9176
5062,Cc1cc(C)c(-c2ccc3c4ccccc4c4nccnc4c3c2)c(C)c1-c1cnc2ccccc2c1,0.8878,4.307020392,3.7002,2.8124
5063,Cc1cc(C)c(-c2ccc3c4ccccc4c4nccnc4c3c2)c(C)c1-c1ccc(S(C)(=O)=O)cc1,0.8648,4.368518156,3.7287,2.8639
5064,Cc1cc(C)c(-c2c(F)c(F)c(F)c(F)c2F)c(C)c1-c1ccc2c3ccccc3c3nccnc3c2c1,0.8655,4.365252788,3.7294,2.8639
5065,Cc1cc(C)c(-c2cncc3c2[nH]c2ccncc23)c(C)c1-c1ccc2c3ccccc3c3nccnc3c2c1,0.8473,4.307020392,3.7092,2.8619
5066,Cc1c(C)c(-c2nccc3[nH]ccc23)c(C)c(C)c1-c1ccnnc1,0.8412,4.71301448,3.6439,2.8027
5067,Cc1c(C)c(-c2cccc3sccc23)c(C)c(C)c1-c1ccnnc1,0.8427,4.669748354,3.6322,2.7895
5068,Cc1c(C)c(-c2cccs2)c(C)c(C)c1-c1ccc(C(=O)C(F)(F)F)cc1,0.4212,4.040076558,3.5251,3.1039
5069,Cc1c(C)c(-c2cncc3c2[SiH2:2]c2ccncc2-3)c(C)c(C)c1-c1cccs1,0.9398,4.471649362,3.9264,2.9866
5070,Cc1c(C)c(-n2cc[nH]c2=O)c(C)c(C)c1-c1cccc2ccccc12,1.1889,4.245250514,3.882,2.6931
5071,Cc1c(C)c(-n2cc[nH]c2=O)c(C)c(C)c1-c1cccc2c1C(=O)NC2=O,0.0035,3.055023878,2.6975,2.694
5072,Cc1c(C)c(-n2cc[nH]c2=O)c(C)c(C)c1-c1c(F)c(F)c(F)c(F)c1F,0.527,4.478180098,3.967,3.44
5073,Cc1c(C)c(-n2cc[nH]c2=O)c(C)c(C)c1-c1ccc2c(c1)oc1ncccc12,0.5352,3.942659746,3.6433,3.1081
5074,Cc1c(C)c(-c2cnccn2)c(C)c(C)c1Nc1ccccc1,0.2454,3.898577278,3.4546,3.2092
5075,Cc1c(C)c(-c2cncnc2)c(C)c(C)c1Nc1ccccc1,0.3438,4.222392938,3.7581,3.4143
5076,Cc1c(C)c(-c2cncc3ccccc23)c(C)c(C)c1Nc1ccccc1,0.7376,3.870005308,3.4614,2.7238
5077,Cc1c(C)c(-c2ccc3sc4ncccc4c3c2)c(C)c(C)c1Nc1ccccc1,0.4348,3.905108014,3.5652,3.1304
5078,Cc1c(C)c(-c2cccc3sccc23)c(C)c(C)c1C1=Cc2ccccc2C1,1.6889,5.021591756,4.6095,2.9206
5079,Cc1c(C)c(-c2ccc(C#N)c(C#N)c2C#N)c(C)c(C)c1C1=Cc2ccccc2C1,0.0012,3.196795272,2.8895,2.8883
5080,Cc1c(C)c(-c2ccc3c(c2)Cc2ccccc2-3)c(C)c(C)c1C1=Cc2ccccc2C1,1.6571,4.900501026,4.5786,2.9215
5081,Cc1c(C)c(-c2cncc3c2-c2ccncc2[SiH2:2]3)c(C)c(C)c1C1=Cc2ccccc2C1,0.6906,3.936673238,3.6093,2.9187
5082,Cc1c(C)c(-n2ccc3ccccc32)c(C)c(C)c1-c1cncnc1,0.5809,4.178038356,3.8186,3.2377
5083,Cc1c(C)c(-n2ccc3ccccc32)c(C)c(C)c1C1=CC(=O)NC1=O,0.0024,2.763861898,2.3994,2.397
5084,Cc1c(C)c(-n2ccc3ccccc32)c(C)c(C)c1-c1cnc2cnccc2c1,0.396,3.555713638,3.2366,2.8406
5085,Cc1c(C)c(-n2ccc3ccccc32)c(C)c(C)c1-c1cnc2cccnc2c1,0.2166,3.517889792,3.2073,2.9907
5086,Cc1c(C)c(-n2ccc3ccccc32)c(C)c(C)c1-c1ccc(S(C)(=O)=O)cc1,0.675,4.245250514,3.9127,3.2377
5087,Cc1c(C)c(-n2ccc3ccccc32)c(C)c(C)c1-c1ccc2c(c1)[nH]c1ccncc12,0.8283,4.323619346,4.0288,3.2005
5088,Cc1c(C)c(-n2ccc3ccccc32)c(C)c(C)c1-c1cccc2cc3ccccc3cc12,1.4446,3.569047224,3.2398,1.7952
5089,Cc1c(C)c([SH](=O)=O)c(C)c(C)c1-c1coc2ccccc12,1.2064,5.183499586,4.489,3.2826
5090,Cc1c(C)c(-c2coc3ccccc23)c(C)c(C)c1-c1cnc2cccnc2c1,0.6983,4.20007959,3.6893,2.991
5091,Cc1c(C)c(-c2coc3ccccc23)c(C)c(C)c1-c1cnc2oc3ncccc3c2c1,0.8654,4.334231792,3.9798,3.1144
5092,Cc1c(C)c(-c2coc3ccccc23)c(C)c(C)c1-c1ccc2c(c1)C(C)c1ccccc1-2,1.5214,4.947304634,4.5663,3.0449
5093,Cc1c(C)c(-n2ccc3cnccc32)c(C)c(C)c1-c1nccc2[nH]ccc12,1.2657,4.875738652,4.5043,3.2386
5094,Cc1c(C)c(-n2ccc3cnccc32)c(C)c(C)c1-c1cnc2ccccc2c1,1.0005,4.126064582,3.8041,2.8036
5095,Cc1c(C)c(-n2ccc3cnccc32)c(C)c(C)c1-c1ccc(-c2cccnc2)cc1,0.9646,4.519269312,4.2395,3.2749
5096,Cc1c(C)c(-n2ccc3cnccc32)c(C)c(C)c1-c1cnc2c(c1)-c1cccnc1[SiH2:2]2,0.8391,4.112458882,3.8151,2.976
5097,Cc1c(C)c(-c2cnc3c(c2)[SiH2:2]c2cccnc2-3)c(C)c(C)c1-c1ccc(N(C)C)cc1,0.4393,3.723063748,3.4636,3.0243
5098,Cc1c(C)c(-c2cnccn2)c(C)c(C)c1-c1ccc2cnccc2c1,1.1974,4.733967258,3.9521,2.7547
5099,Cc1c(C)c(-c2ccc3cnccc3c2)c(C)c(C)c1-c1ccc(C#N)cc1,1.4904,4.76743728,4.2455,2.7551
5100,Cc1c(C)c(-c2ccc(F)c(F)c2F)c(C)c(C)c1-c1ccc2cnccc2c1,1.451,4.746484502,4.2038,2.7528
5101,Cc1c(C)c(-c2ccc3cnccc3c2)c(C)c(C)c1-c1ccc(-c2ccccn2)cc1,1.3563,4.663761846,4.1118,2.7555
5102,Cc1c(C)c(-c2ccnc3ncccc23)c(C)c(C)c1-c1ccc2c(c1)-c1ncccc1[SiH2:2]2,0.7987,4.535051924,3.7913,2.9926
5103,Cc1c(C)c(C2=CC(C)c3ccccc32)c(C)c(C)c1C1=CC(=O)C=CC1=O,1.2863,1.101789586,0.1831,-1.1032
5104,Cc1c(C)c(-c2ccnc3ccncc23)c(C)c(C)c1C1=CC(C)c2ccccc21,0.9819,4.114091566,3.7573,2.7754
5105,Cc1c(C)c(-c2ccnc3cnncc23)c(C)c(C)c1C1=CC(C)c2ccccc21,0.3622,3.884155236,3.2671,2.9049
5106,Cc1c(C)c(-c2ccc3c(c2)Cc2ccccc2-3)c(C)c(C)c1C1=CC(C)c2ccccc21,1.6312,4.960093992,4.5796,2.9484
5107,Cc1c(C)c(C(F)(F)F)c(C)c(C)c1-c1ccnc2cnncc12,0.3616,4.283346474,3.2376,2.876
5108,Cc1c(C)c(-c2ccnc3cnncc23)c(C)c(C)c1-c1c(C#N)cc(C#N)cc1C#N,0.3591,3.746737666,3.2181,2.859
5109,Cc1c(C)c(-c2ccnc3cnncc23)c(C)c(C)c1-c1ccc2c(c1)[nH]c1ccncc12,0.3625,3.951911622,3.2703,2.9078
5110,Cc1c(C)c(-c2cccc3c2ccn3C)c(C)c(C)c1-c1cc(C=O)ccc1C=O,0.0006,2.94563405,2.6151,2.6145
5111,Cc1c(C)c(-c2cccc3c2ccn3C)c(C)c(C)c1-c1ccc(C#N)c(C#N)c1C#N,0.0003,2.84767301,2.5247,2.5244
5112,Cc1c(C)c(-c2cc(F)c(F)c(F)c2)c(C)c(C)c1-c1cccc([SH](=O)=O)c1,0.8872,5.008802398,4.4155,3.5283
5113,Cc1c(C)c(-c2cc3ccccc3s2)c(C)c(C)c1-c1ccc2c(c1)oc1ccccc12,1.3717,4.827574474,4.49,3.1183
5114,Cc1c(C)c(-c2cccc3c(=O)cc[nH]c23)c(C)c(C)c1-c1cncnc1,0.7055,4.437907226,3.7046,2.9991
5115,Cc1c(C)c(-c2cccc3c(=O)cc[nH]c23)c(C)c(C)c1-c1ccc(C#N)c(C#N)c1,0.1808,3.476800578,3.1779,2.9971
5116,Cc1c(C)c(-c2cccc3c(=O)cc[nH]c23)c(C)c(C)c1-c1c(F)c(F)cc(F)c1F,0.7077,4.58784204,3.7053,2.9976
5117,Cc1c(C)c(-c2cccc3c(=O)cc[nH]c23)c(C)c(C)c1-c1ccc2c(c1)-c1ccncc1[SiH2:2]2,0.7104,4.03817176,3.7093,2.9989
5118,Cc1c(C)c(-c2cnccn2)c(C)c(C)c1-c1ccc(-c2ccccn2)nc1,0.858,4.769886306,3.9495,3.0915
5119,Cc1c(C)c(-c2c(F)c(F)c(F)c(F)c2F)c(C)c(C)c1-c1ccc(-c2ccccn2)nc1,1.0938,4.863765636,4.1791,3.0853
5120,Cc1c(C)c(-c2ccc3c(c2)-c2cccnc2[SiH2:2]3)c(C)c(C)c1-c1ccc(-c2ccccn2)nc1,1.2067,4.75655272,4.165,2.9583
5121,Cc1c(C)c(-n2ccc3cc4ccoc4cc32)c(C)c(C)c1-c1cccc2sccc12,1.1028,4.270557116,3.9308,2.828
5122,Cc1c(C)c(-n2ccc3cc4ccoc4cc32)c(C)c(C)c1-c1coc2nc3occc3nc12,0.0409,3.181556888,2.8693,2.8284
5123,Cc1c(C)c(-n2ccc3cc4ccoc4cc32)c(C)c(C)c1-c1ccc(C(=O)C(F)(F)F)cc1,0.0002,2.872979612,2.592,2.5918
5124,Cc1c(C)c(-c2c3ccoc3cc3ccoc23)c(C)c(C)c1-c1cccc2ccccc12,1.4864,4.515459716,4.1806,2.6942
5125,Cc1c(C)c(-n2ccc3nc4ccoc4nc32)c(C)c(C)c1-c1cncc2ccccc12,1.221,4.532875012,3.9496,2.7286
5126,Cc1c(C)c(-n2ccc3nc4ccoc4nc32)c(C)c(C)c1-c1ccnc2ccncc12,1.0165,4.214773746,3.8722,2.8557
5127,Cc1c(C)c(-n2ccc3nc4ccoc4nc32)c(C)c(C)c1-c1cnc2c(c1)-c1cccnc1[SiH2:2]2,1.0997,4.46539074,3.9564,2.8567
5128,Cc1c(C)c(-c2cc3nc4ccoc4nc3o2)c(C)c(C)c1-c1cnccn1,1.1162,4.33613659,3.9142,2.798
5129,Cc1c(C)c(-c2cc3nc4ccoc4nc3o2)c(C)c(C)c1-c1cnc2ccccc2c1,1.1274,4.347565378,3.9306,2.8032
5130,Cc1c(C)c(C2c3ccccc3-c3ccccc32)c(C)c(C)c1-c1cccc2ccccc12,1.6414,4.747572958,4.3328,2.6914
5131,Cc1c(C)c(C2c3ccccc3-c3ccccc32)c(C)c(C)c1-c1cnc2ccccc2c1,1.1825,4.407974686,3.9889,2.8064
5132,Cc1c(C)c(C2c3ccccc3-c3ccccc32)c(C)c(C)c1-c1ccc(-c2ccncc2)cc1,1.2225,4.604440994,4.2997,3.0772
5133,Cc1c(C)c(-n2c3ccccc3c3ccccc32)c(C)c(C)c1-c1cnc2cccnc2c1,0.2067,3.515168652,3.1968,2.9901
5134,Cc1c(C)c(-n2c3ccccc3c3ccccc32)c(C)c(C)c1-c1ccnc2cnncc12,0.0855,3.316525432,2.9716,2.8861
5135,Cc1c(C)c(-n2c3ccccc3c3ccccc32)c(C)c(C)c1-c1cnc2oc3ncccc3c2c1,0.2319,3.653674678,3.347,3.1151
5136,Cc1c(C)c(-n2c3ccccc3c3ccccc32)c(C)c(C)c1-c1cncc2c1-c1ccncc1[SiH2:2]2,0.0012,3.45720837,3.1088,3.1076
5137,Cc1c(C)c(-c2ccc3c(c2)oc2ccccc23)c(C)c(C)c1C#N,1.3334,5.013428336,4.5017,3.1683
5138,Cc1c(C)c(-c2ccc3c(c2)oc2ccccc23)c(C)c(C)c1C1=CC(=O)NC1=O,0.3151,3.544829078,3.0409,2.7258
5139,Cc1c(C)c(-c2ccc3c(c2)oc2ccccc23)c(C)c(C)c1-c1ccc(S(C)(=O)=O)cc1,1.3115,4.992747672,4.4792,3.1677
5140,Cc1c(C)c(-n2c3ccccc3c3ccncc32)c(C)c(C)c1-c1ccc2c(c1)[nH]c1ccccc12,0.7947,4.555732588,3.951,3.1563
5141,Cc1c(C)c(-n2c3ccccc3c3cnccc32)c(C)c(C)c1-c1ccc(-c2cnccn2)cc1,0.7155,4.034362164,3.7702,3.0547
5142,Cc1c(C)c(-c2ccc3c(c2)oc2ncccc23)c(C)c(C)c1-c1ccc(C=O)cc1,0.5813,4.478724326,3.6921,3.1108
5143,Cc1c(C)c(-n2c3ccncc3c3cnccc32)c(C)c(C)c1C#N,0.8663,4.82730236,4.1481,3.2818
5144,Cc1c(C)c(-n2c3ccncc3c3cnccc32)c(C)c(C)c1-c1cncc2ccccc12,1.4662,4.646890778,4.1967,2.7305
5145,Cc1c(C)c(-n2c3ccncc3c3cnccc32)c(C)c(C)c1-c1cnc2sc3ncccc3c2c1,0.9036,4.500221332,4.049,3.1454
5146,Cc1c(C)c(N(c2ccccc2)c2ccccc2)c(C)c(C)c1-c1ccc(F)c(F)c1F,0.649,4.425662096,3.852,3.203
5147,Cc1c(C)c(N(c2ccccc2)c2ccccc2)c(C)c(C)c1-c1ccc2c(c1)[nH]c1ncccc12,0.4587,3.88034564,3.56,3.1013
5148,Cc1c(C)c(N(c2ccccc2)c2ccccc2)c(C)c(C)c1-c1ccc2sc3ncccc3c2c1,0.2072,3.664559238,3.3378,3.1306
5149,Cc1c(C)c([SH](=O)=O)c(C)c(C)c1-c1cnc2oc3ncccc3c2c1,1.2299,4.840635946,4.3434,3.1135
5150,Cc1c(C)c(C(F)(F)F)c(C)c(C)c1-c1ccc2cc(N(C)C)ccc2c1,1.1023,4.17150762,3.6772,2.5749
5151,Cc1c(C)c(-c2c(F)c(F)cc(F)c2F)c(C)c(C)c1-c1ccc2cc(N(C)C)ccc2c1,1.1079,4.158990376,3.68,2.5721
5152,Cc1c(C)c(-c2c[nH]c3nc4occc4nc23)c(C)c(C)c1-c1ccc2cc(N(C)C)ccc2c1,0.6834,3.616122946,3.3555,2.6721
5153,Cc1c(C)c(-c2cccc3c(N(C)C)cccc23)c(C)c(C)c1-c1cnc2ncccc2c1,0.7418,3.615306604,3.3326,2.5908
5154,Cc1c(C)c(-c2cccc3c(N(C)C)cccc23)c(C)c(C)c1-c1c(F)c(F)cc(F)c1F,1.2715,4.377225804,3.8593,2.5878
5155,Cc1c(C)c(-c2cccc3c(N(C)C)cccc23)c(C)c(C)c1-c1ccc(-c2ccccn2)cc1,1.2847,4.131234748,3.8773,2.5926
5156,Cc1c(C)c(C(F)(F)F)c(C)c(C)c1-c1cc2c3c(c1)CCCN3CCC2,0.6041,4.56607292,3.9685,3.3644
5157,Cc1c(C)c(-c2cc3c4c(c2)CCCN4CCC3)c(C)c(C)c1-c1cccnc1,0.5065,4.210147808,3.8816,3.3751
5158,Cc1c(C)c(-c2ccc3c(=O)cc[nH]c3c2)c(C)c(C)c1-c1cc2c3c(c1)CCCN3CCC2,0.4588,3.757622226,3.4827,3.0239
5159,Cc1c(C)c(-c2ccc3c(c2)[nH]c2cnccc23)c(C)c(C)c1-c1ccc2c(c1)C(C)c1ccccc1-2,0.9892,4.635734104,4.0334,3.0442
5160,Cc1c(C)c(-c2cncc3c2-c2ccncc2[SiH2:2]3)c(C)c(C)c1-c1ccc2c(c1)C(C)c1ccccc1-2,0.623,3.966877892,3.6676,3.0446
5161,Cc1c(C)c(-c2cccc3sccc23)c(C)c(C)c1-c1ccc2c3ccccc3n(C)c2c1,0.9288,4.681449256,4.0306,3.1018
5162,Cc1c(C)c(-c2ccc3c(=O)cc[nH]c3c2)c(C)c(C)c1-c1ccc2c(c1)-c1cnccc1[SiH2:2]2,0.7443,4.29395892,3.7049,2.9606
5163,Cc1c(C)c(-c2ccc3c(c2)-c2ncccc2[SiH2:2]3)c(C)c(C)c1-c1cccc([SH](=O)=O)c1,1.2632,4.760906544,4.2564,2.9932
5164,Cc1c(C)c(-c2ccc3c(c2)C(C)c2ccccc2-3)c(C)c(C)c1-c1ccc2c(c1)-c1ncccc1[SiH2:2]2,1.1048,4.404709318,4.0956,2.9908
5165,Cc1c(C)c(C(F)(F)F)c(C)c(C)c1-c1ccc2c(c1)-c1cccnc1[SiH2:2]2,1.2265,4.851520506,4.1837,2.9572
5166,Cc1c(C)c(-c2cnccn2)c(C)c(C)c1-c1ccc2c(c1)-c1cccnc1[SiH2:2]2,0.9914,4.74566816,3.9505,2.9591
5167,Cc1c(C)c(-c2ccc3c(c2)-c2cccnc2[SiH2:2]3)c(C)c(C)c1-c1ccc2c(c1)-c1ncccc1[SiH2:2]2,1.2023,4.655326312,4.1605,2.9582
5168,Cc1c(C)c(-c2ccc3c(c2)[nH]c2ccncc23)c(C)c(C)c1-c1ccc2c(c1)-c1ccncc1[SiH2:2]2,1.0258,4.381851742,4.0508,3.025
5169,Cc1c(C)c(-c2ccc3c(c2)sc2ccccc23)c(C)c(C)c1-c1ccc2c(c1)-c1ccncc1[SiH2:2]2,1.0295,4.35654514,4.0548,3.0253
